"country","article_name","revision_id","article_quality","population"
"Hungary","Ákos Kriza",776033712,"Stub",9835030
"Hungary","Kocsárd Janky",776039226,"Start",9835030
"United Kingdom","Valerie Wise",776043514,"Stub",65092000
"Mexico","Jorge Astiazarán Orcí",776048291,"Stub",127017000
"France","Henri Dentz",776051675,"Start",64346720
"Yemen","Ahmad al-Ghashmi",776052035,"Stub",26737000
"Taiwan","Ho Pei-shan",776053649,"Stub",23468000
"Bolivia","Hugo Banzer",776055297,"C",10475500
"Malaysia","Jamil Khir Baharom",776060591,"C",30788840
"Brazil","João Lustosa da Cunha Paranaguá, Marquis of Paranaguá",776061649,"Stub",204519398
"Fiji","Gyan Singh (Fijian politician)",776063429,"Stub",867000
"Somalia","Saleban Olad Roble",776064198,"Stub",11123000
"Azerbaijan","Jamo bey Hajinski",776066263,"Start",9651000
"Pakistan","Jamshed Burki",776067147,"Stub",199047300
"Iran","Jamshid Ghanbari Maman",776068030,"Start",78483446
"Poland","Jan Adamiak",776071578,"Stub",38478001
"Netherlands","Jan Franssen",776078823,"Start",16942373
"Belgium","Jan Jambon",776082794,"Start",11211064
"Zambia","Sylvester Chisembele",776082926,"C",15473900
"Australia","Jan Kronberg",776085207,"Start",23888000
"Poland","Jan Ludwik Popławski",776087031,"C",38478001
"Germany","Hans Leussink",776094556,"Stub",81132000
"Czech Republic","Jan Stocklassa",776095794,"Stub",10551227
"Australia","Billy Gordon",776104428,"Start",23888000
"Nepal","Janak Raj Giri",776105507,"Stub",28039000
"Nepal","Janardan Dhakal",776107238,"Stub",28039000
"Uganda","Janat Mukwaya",776107670,"Start",40141000
"Indonesia","Nugroho Wisnumurti",776111639,"Start",255741973
"Moldova","Sergiu Sîrbu (politician)",776111885,"Stub",4109000
"Australia","Jane Hill (politician)",776116329,"Start",23888000
"Chile","Pedro Aguirre Cerda",776117351,"C",18025000
"Guyana","Jane Phillips-Gay",776119795,"C",743000
"Nigeria","Janet Nwadiogo Mokelu",776130152,"Start",181839400
"Philippines","Janette Garin",776132137,"Start",102965300
"Australia","James Purcell (politician)",776132686,"Start",23888000
"Malaysia","Rashid Maidin",776134261,"Start",30788840
"Romania","Nicolae L. Lupu",776153321,"Stub",19838662
"Cambodia","Pol Hom",776153762,"Stub",15417100
"Syria","Naser al-Hariri",776157278,"Start",17065000
"Brazil","Antônio José de Moraes Souza Filho",776166753,"Stub",204519398
"Taiwan","Chang Feng-hsu",776173874,"Stub",23468000
"Kenya","Japhet Kareke Mbiuki",776181299,"Stub",44306000
"Brazil","Jaques Wagner",776182803,"Start",204519398
"Haiti","Nawoon Marcellus",776183933,"Stub",10924000
"Yemen","Jarallah Omar",776184246,"Start",26737000
"Cuba","Mario García Menocal",776186947,"Start",11139000
"Finland","Jari Koskinen",776191313,"Stub",5476031
"China","Wei Baoheng",776191386,"B",1371920000
"Czech Republic","Jaroslav Krejčí",776197284,"Start",10551227
"India","Lokanath Misra",776197785,"Stub",1314097616
"India","T Thangzalam Haokip",776198912,"Stub",1314097616
"Canada","Neil Windsor",776202179,"Stub",35833000
"Iran","Hajji Ebrahim Shirazi",776206770,"Start",78483446
"Poland","Marceli Żółtowski",776208929,"Stub",38478001
"Colombia","Marta Lucía Ramírez",776211233,"C",48218000
"Armenia","Levon Zourabian",776216336,"Start",3017106
"Canada","Samuel Rothschild",776216624,"Start",35833000
"Syria","Ghassan Ibrahim",776217531,"Stub",17065000
"Poland","Stanisław Lorentz",776225838,"Start",38478001
"Iraq","Sassoon Eskell",776240985,"FA",37056000
"Brazil","Jorge Viana",776243021,"Stub",204519398
"Malaysia","Jason Teoh",776247440,"Start",30788840
"Kenya","Mutea Iringo",776248253,"Stub",44306000
"Bosnia-Herzegovina","Ivo Miro Jović",776259412,"Start",3650114
"Croatia","Vladimir Zagorec",776260767,"C",4215000
"Ecuador","Mayor of Quito",776263066,"Start",16279000
"Iceland","Árni Johnsen",776265227,"Stub",330828
"Uruguay","Javier García Duchini",776273111,"Stub",3562000
"Korea, South","Hwang Gi-cheon",776273327,"Stub",50713867
"Mexico","Javier Lozano Alarcón",776276348,"Stub",127017000
"Venezuela","Mario Briceño Iragorry",776277178,"Stub",30620000
"United Kingdom","Albert Ehrhardt",776286813,"Start",65092000
"Palestinian Territory","Sufian Abu Zaida",776289919,"Start",4481195
"Australia","Sally Talbot",776294794,"Start",23888000
"Venezuela","Nelson Merentes",776315761,"Start",30620000
"Central African Republic","Jean-Baptiste Nouganga",776316958,"Stub",5551900
"Nigeria","Philip Shaibu",776318059,"C",181839400
"Sweden","Mats Kettilmundsson",776319330,"Stub",9804792
"Congo","Jean-Claude Siapa Ivouloungou",776319604,"Start",4755000
"United States","Lester R. Rice-Wray",776320032,"C",321234172
"Gabon","Jean-François Ntoutoume Emane",776321801,"C",1751000
"Central African Republic","Jean-Marie Mokole",776327703,"Stub",5551900
"France","Jean-Martial Bineau",776328065,"GA",64346720
"Austria","Count Friedrich Wilhelm von Haugwitz",776328153,"C",8615955
"France","Jean-Paul Cluzel",776330340,"Start",64346720
"Canada","Jean-Serge Brisson",776335254,"C",35833000
"Australia","Jean Baptiste Louis Isambert",776337526,"Stub",23888000
"Czech Republic","Libuše Benešová",776338134,"Stub",10551227
"Czech Republic","Daniela Filipiová",776338195,"Start",10551227
"Greece","Dimitrios Kallergis",776338240,"C",11520785
"Luxembourg","Jean Colombera",776341117,"Start",569202
"Luxembourg","Jean Dupong",776343358,"Stub",569202
"Gabon","Jean Eyeghé Ndong",776343893,"B",1751000
"Uganda","Besueri Kiwanuka Lusse Mulondo",776344991,"Start",40141000
"Madagascar","Jean Parfait Laurent Mafilaza",776354413,"Stub",23047400
"Taiwan","Lee Chin-yung",776355501,"Start",23468000
"Taiwan","Su Chih-fen",776355857,"Start",23468000
"Benin","Jean Pliya",776356112,"Start",10583034
"France","Jean Tupinier",776360878,"C",64346720
"Taiwan","James Tsai",776365041,"Start",23468000
"Central African Republic","Jeanne-Marie Ruth-Rolland",776367272,"C",5551900
"Congo","Jeanne Dambendzet",776368348,"C",4755000
"Rwanda","Jeanne Mujawamariya",776370392,"Start",11331300
"Congo, Dem. Rep. of","Jeannette Kavira Mapera",776372644,"Stub",73340200
"Austria","Thomas Prinzhorn",776378060,"Start",8615955
"China","Li Zhen (Later Liang)",776384989,"B",1371920000
"Palestinian Territory","Taysir Khalid",776386870,"Stub",4481195
"Gambia","Minister of the Interior (The Gambia)",776390452,"Stub",2021893
"Gambia","Minister of Tourism and Culture (The Gambia)",776390756,"Stub",2021893
"China","Xia Yan (Ming dynasty)",776394218,"C",1371920000
"Spain","Emiliano García-Page",776399074,"Stub",46368000
"Iraq","Abdullah Hussein Jebara",776407566,"C",37056000
"Sweden","Per Jacobsson",776409773,"Stub",9804792
"Japan","Kenji Nakanishi",776437359,"Start",126866820
"Albania","Jemin Gjana",776452586,"Stub",2892000
"Mexico","Sagrario Ortiz Montoro",776453899,"Stub",127017000
"Mexico","María Isabel Ortiz Mantilla",776455009,"Stub",127017000
"Nicaragua","Hilario Ulloa (Nicaragua politician)",776455092,"Stub",6262000
"Italy","Milly D'Abbraccio",776465351,"Start",62466780
"Malta","Manwel Dimech",776471956,"FA",431486
"India","Satyadev Katare",776475986,"Stub",1314097616
"Pakistan","Inayatullah Khan Mashriqi",776477756,"B",199047300
"Norway","Laila Reiertsen",776479075,"Start",5194411
"Australia","Deb Frecklington",776479420,"Start",23888000
"Finland","Jenny af Forselles",776479497,"Stub",5476031
"Denmark","Jens Kramer Mikkelsen",776481266,"Start",5676025
"Denmark","Jens Pauli Skaalum",776481984,"Stub",5676025
"Serbia","Vasilije Trbić",776484360,"C",7097190
"Czech Republic","Moses Porges von Portheim",776487173,"Start",10551227
"Netherlands","Edgar Mulder",776490635,"Stub",16942373
"Australia","Jeremiah Rundle",776491566,"Stub",23888000
"Uganda","Jeremiah Twa-Twa",776491782,"Start",40141000
"Angola","Jeremias Chitunda",776491957,"Start",2.5e+07
"Netherlands","Karen Gerbrands",776498481,"Start",16942373
"Australia","Ljiljanna Ravlich",776501665,"Start",23888000
"Nigeria","Jereton Mariere",776503248,"Start",181839400
"Czech Republic","Jan Kasl",776508129,"Start",10551227
"Czech Republic","Jiří Kittner",776509425,"Stub",10551227
"Philippines","Merceditas Gutierrez",776512057,"Start",102965300
"Benin","Jerome Sacca Kina Guezere",776513118,"Start",10583034
"Czech Republic","Miloslav Vlček",776513404,"Stub",10551227
"Czech Republic","Ivo Svoboda (politician)",776513552,"Start",10551227
"Czech Republic","Hana Orgoníková",776513802,"Stub",10551227
"Czech Republic","Pavel Dostál",776514175,"Start",10551227
"Iran","Mirza Muhammad Aghazadeh Khorasani",776516465,"Start",78483446
"Kenya","Paul Otuoma",776523171,"Stub",44306000
"Pakistan","Syed Ata-ul-Mohsin Bukhari",776528224,"Stub",199047300
"Finland","Erik Berg",776529444,"Stub",5476031
"Zambia","Victoria Kalima",776530837,"Start",15473900
"Ukraine","Mykola Martynenko",776538440,"Stub",42828300
"Denmark","Jesper Langballe",776539879,"C",5676025
"Netherlands","Cornelis de Witt",776559738,"Start",16942373
"Nepal","Renu Kumari Yadav",776562044,"Start",28039000
"Angola","Jerónimo Elavoko Wanga",776569751,"Stub",2.5e+07
"Iran","Mirza Abu'l-Qasem Qa'em-Maqam",776576647,"Stub",78483446
"Italy","Francesco Camero Medici",776577344,"Stub",62466780
"Suriname","André Kamperveen",776590588,"C",576000
"Denmark","Yildiz Akdogan",776594023,"Stub",5676025
"Mali","Mountaga Tall",776595746,"C",16749000
"Mali","Soumaïla Cissé",776596074,"Start",16749000
"Costa Rica","Rolando Araya Monge",776606351,"Start",4832000
"Cuba","Jesús Escandell",776607522,"Stub",11139000
"Venezuela","Jesús Mantilla",776608370,"Stub",30620000
"Cameroon","Issa Tchiroma",776609126,"C",23739000
"Marshall Islands","Jeton Anjain",776613791,"Start",55000
"Luxembourg","Jhemp Bertrand",776629525,"Stub",569202
"China","Ji Jianye",776632920,"C",1371920000
"South Africa","Grizelda Cjiekella",776641031,"Start",55041000
"Peru","Carlos García-Bedoya Zapata",776646104,"Stub",31151643
"Syria","Jihad Makdissi",776646947,"Start",17065000
"Fiji","Jilila Kumar",776648998,"Stub",867000
"India","Muhammad Akbar Khan (politician)",776653040,"Stub",1314097616
"Greece","Tasos Mitropoulos",776659622,"Start",11520785
"New Zealand","Vernon Cracknell",776661874,"Start",4598066
"Philippines","Rolando Espinosa",776667840,"Stub",102965300
"Russia","Ivan Khokhlov",776674677,"Stub",144302000
"Israel","Yoel Alroy",776675742,"Stub",8375384
"Malaysia","Shamsiah Fakeh",776675917,"C",30788840
"Spain","Diego Dávila Mesía y Guzmán, 3rd Marquis of Leganés",776679120,"Start",46368000
"Cuba","Jorge Martí Martínez",776682487,"Stub",11139000
"Poland","Andrzej Gwiazda",776682905,"Start",38478001
"France","Benjamin Abram",776683835,"Start",64346720
"Israel","Yehuda Etzion",776685256,"Start",8375384
"Nigeria","Reynolds Bekinbo Dagogo-Jack",776690769,"C",181839400
"Netherlands","Jan van der Jagt",776696367,"Stub",16942373
"Tanzania","Amina Salum Ali",776699041,"Stub",52291000
"Italy","Giovanni Cuomo",776702475,"Stub",62466780
"Chile","Mireya Baltra",776704175,"C",18025000
"Azerbaijan","Isgandar Hamidov",776722927,"Start",9651000
"China","Jin Daoming",776728593,"Start",1371920000
"Canada","David Wells (politician)",776738317,"Stub",35833000
"Algeria","Boualem Bessaïh",776740910,"Start",39948000
"Japan","Jiro Akama",776743826,"Stub",126866820
"Mali","Oumar Mariko",776746577,"C",16749000
"Grenada","Eudine Barriteau",776747860,"C",111000
"Spain","Juan Donoso Cortés",776751637,"C",46368000
"Czech Republic","Jiří Lobkowicz",776751749,"Stub",10551227
"Nepal","Ashok Rai",776752110,"Stub",28039000
"Korea, South","Jo Sik",776759832,"Stub",50713867
"Mexico","Hanna Jaff",776760309,"C",127017000
"Nepal","Sanjay Gautam",776763129,"Stub",28039000
"Thailand","Pongsapat Pongcharoen",776765210,"Start",65121250
"Australia","Joan Hall",776766842,"Start",23888000
"Argentina","Juan Mignaburu",776770346,"Stub",42426000
"Peru","Gonzalo Gutiérrez Reinel",776773525,"Stub",31151643
"Saudi Arabia","Mishari bin Saud bin Abdulaziz Al Saud",776775678,"Start",31565109
"Guatemala","Joaquín Méndez",776779413,"Start",16183752
"Iraq","Abd ar-Razzaq an-Naif",776779622,"Stub",37056000
"Bangladesh","Mir Mohammed Helal Uddin",776779976,"Stub",160411000
"Mexico","Nely Miranda",776780570,"Start",127017000
"Solomon Islands","Job Tausinga",776781115,"Stub",641900
"San Marino","Alessandro Rossi (Captains Regent)",776804828,"Stub",33000
"New Zealand","John A. Lee",776807703,"C",4598066
"China","Fu Youde",776809152,"Start",1371920000
"Indonesia","Satrio Budihardjo Joedono",776813036,"Stub",255741973
"Argentina","Carlos Alfredo D'Amico",776813207,"Stub",42426000
"United Kingdom","Joe Lobenstein",776815379,"Start",65092000
"Nigeria","Mudasiru Oyetunde Hussein",776822971,"Start",181839400
"Belgium","Albert Mechelynck",776824761,"Stub",11211064
"Palestinian Territory","Ibrahim Nassar",776831011,"Start",4481195
"Ecuador","Mauricio Rodas",776836911,"Stub",16279000
"Sweden","Gustaf af Wetterstedt",776839187,"Stub",9804792
"Zimbabwe","Joel Gabuza",776840034,"Stub",17354000
"New Zealand","Charles Mackay (mayor)",776840584,"Stub",4598066
"New Zealand","Connie Birchfield",776840841,"Stub",4598066
"New Zealand","Desmond Patrick Costello",776840988,"Start",4598066
"New Zealand","Doris Palmer",776841041,"Stub",4598066
"New Zealand","Edward Conolly (judge)",776841165,"Stub",4598066
"New Zealand","Edwin Edwards (New Zealand politician)",776841235,"Stub",4598066
"New Zealand","Emily Maguire (politician)",776841444,"Stub",4598066
"New Zealand","Mokena Kohere",776841995,"Stub",4598066
"New Zealand","Mohi Te Atahikoia",776842007,"Stub",4598066
"New Zealand","Myer Caselberg",776842186,"Stub",4598066
"Albania","Teodor Keko",776842295,"C",2892000
"Finland","Kelpo Gröndahl",776842587,"Start",5476031
"New Zealand","Benjamin Crisp",776842614,"Stub",4598066
"New Zealand","Annie McVicar",776842882,"Stub",4598066
"Iceland","Margrét Tryggvadóttir",776843273,"Start",330828
"New Zealand","Gordon Alexander Brown",776843951,"Stub",4598066
"New Zealand","Hāmiora Mangakāhia",776844015,"Start",4598066
"New Zealand","Harry Barker (mayor)",776844212,"Start",4598066
"New Zealand","Harry Farnall",776844249,"Stub",4598066
"New Zealand","Helen Lyster Nicol",776844412,"Stub",4598066
"New Zealand","Henare Matua",776844508,"Stub",4598066
"New Zealand","Henry Redwood",776844806,"Stub",4598066
"New Zealand","Ihaka Hakuene",776845243,"Stub",4598066
"New Zealand","James Henare",776845640,"Start",4598066
"New Zealand","Jessie Aitken",776845921,"Stub",4598066
"Austria","Josef Pröll",776845922,"Start",8615955
"New Zealand","John Howell (pioneer)",776846377,"Stub",4598066
"New Zealand","John MacGregor (New Zealand politician)",776846465,"Stub",4598066
"New Zealand","John McGlashan (politician)",776846529,"Start",4598066
"New Zealand","Jonas Woodward",776846637,"Stub",4598066
"New Zealand","Leonard Harper",776847255,"Start",4598066
"New Zealand","Mark Briggs (politician)",776847977,"Stub",4598066
"New Zealand","Marmaduke Bethell",776848003,"Stub",4598066
"New Zealand","Martin Kennedy (New Zealand politician)",776848020,"Stub",4598066
"New Zealand","Mary Sadler Powell",776848360,"Stub",4598066
"Fiji","Joeli Cawaki",776849733,"Stub",867000
"New Zealand","Thomas Ball (New Zealand politician)",776850920,"Stub",4598066
"New Zealand","Niniwa Heremaia",776850973,"Stub",4598066
"New Zealand","Richard Eddy (politician)",776853055,"Stub",4598066
"New Zealand","William Daniel Barrett",776853287,"Stub",4598066
"New Zealand","Rhoda Alice Bloodworth",776853350,"Stub",4598066
"New Zealand","Violet Alberta Jessie Burns",776853441,"Stub",4598066
"New Zealand","Samuel Horouta Emery",776853657,"Stub",4598066
"New Zealand","William Australia Graham",776853741,"Stub",4598066
"Taiwan","Hsu Shih-hsien",776854054,"Stub",23468000
"New Zealand","Taiawhio Tikawenga Te Tau",776854383,"Stub",4598066
"New Zealand","Wiremu Rikihana",776854714,"Stub",4598066
"New Zealand","Wereta Tainui Pitama",776854784,"Stub",4598066
"New Zealand","Wi Tako Ngātata",776854897,"Stub",4598066
"Canada","Joseph Markin",776860106,"C",35833000
"Belgium","Johan C. Verbeke",776862010,"Start",11211064
"Haiti","Kely Bastien",776865899,"Stub",10924000
"Solomon Islands","Danny Philip",776873907,"C",641900
"Romania","David Korner",776889309,"Start",19838662
"Paraguay","Marcial Samaniego",776889697,"C",7020000
"Estonia","Johannes Vares",776891202,"Start",1310504
"Australia","John Adamson (Queensland politician)",776901246,"Start",23888000
"Kenya","William Odongo Omamo",776901754,"Start",44306000
"Australia","John Alexander (New South Wales colonial politician)",776903234,"Stub",23888000
"China","Yu Qin",776904552,"Stub",1371920000
"Australia","John Annear (politician)",776906619,"Stub",23888000
"Australia","Donald Campbell (Australian politician)",776920334,"Stub",23888000
"Australia","Edward Cleary (Australian politician)",776920854,"Stub",23888000
"New Zealand","Edward Masters",776920932,"Stub",4598066
"Australia","John Benton Wild",776921664,"Stub",23888000
"Australia","John Birt (politician)",776924226,"Stub",23888000
"Algeria","Bakhti Belaïb",776925770,"Stub",39948000
"Guatemala","Sandra Morán",776925896,"Stub",16183752
"Iceland","Björn Bjarnason",776931055,"Start",330828
"Denmark","John Brædder",776932311,"Stub",5676025
"Lesotho","David Mitchell (lawyer)",776933152,"C",1924381
"Afghanistan","Mohammed Rafie",776933374,"Stub",32247000
"Russia","Vladimir Fyodorovich Promyslov",776935647,"Stub",144302000
"Brazil","John Cain Carter",776941193,"Stub",204519398
"Taiwan","Hung Tzu-yung",776943964,"Start",23468000
